Name,ISSN,Journal Impact Factor,eISSN
REMOTE SENSING TECHNOLOGIES AND APPLICATIONS IN URBAN ENVIRONMENTS VII,n/a,n/a,n/a
RENAISSANCE AND REFORMATION,0034-429X,0.1,0034-429X
RENAISSANCE QUARTERLY,0034-4338,0.6,1935-0236
RENAISSANCE STUDIES,0269-1213,0.2,1477-4658
RENAL FAILURE,0886-022X,3,1525-6049
RENAL REPLACEMENT THERAPY,n/a,1.2,2059-1381
RENASCENCE-ESSAYS ON VALUES IN LITERATURE,0034-4346,0,2329-8626
RENDICONTI DEL CIRCOLO MATEMATICO DI PALERMO,0009-725X,1,1973-4409
RENDICONTI DEL SEMINARIO MATEMATICO DELLA UNIVERSITA DI PADOVA,0041-8994,0.3,2240-2926
RENDICONTI LINCEI-MATEMATICA E APPLICAZIONI,1120-6330,0.5,1720-0768
RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,2037-4631,2,1720-0776
RENDICONTI ONLINE DELLA SOCIETA GEOLOGICA ITALIANA,2035-8008,0.3,2035-8008
RENDICONTI ONLINE SOCIETA GEOLOGICA ITALIANA,2035-8008,n/a,2035-8008
RENEWABLE & SUSTAINABLE ENERGY REVIEWS,1364-0321,15.9,1879-0690
RENEWABLE AGRICULTURE AND FOOD SYSTEMS,1742-1705,2.7,1742-1713
RENEWABLE ENERGY,0960-1481,8.7,1879-0682
RENEWABLE ENERGY FOCUS,1755-0084,4.8,1878-0229
RENEWABLE ENERGY RESEARCH AND APPLICATIONS,2717-252X,2.3,2676-7430
REPARATIONS AND ANTI-BLACK RACISM,n/a,n/a,n/a
REPETITION AND INTERNATIONAL LAW,n/a,n/a,n/a
REPORTS,n/a,0.9,2571-841X
REPORTS OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,2322-3480,1.7,2322-3480
REPORTS OF FORESTRY RESEARCH-ZPRAVY LESNICKEHO VYZKUMU,0322-9688,0.4,1805-9872
REPORTS OF PRACTICAL ONCOLOGY AND RADIOTHERAPY,1507-1367,1.2,2083-4640
REPORTS ON GEODESY AND GEOINFORMATICS,2391-8365,0.7,2391-8152
REPORTS ON MATHEMATICAL LOGIC,0137-2904,0,0137-2904
REPORTS ON MATHEMATICAL PHYSICS,0034-4877,0.8,1879-0674
REPORTS ON PROGRESS IN PHYSICS,0034-4885,18.1,1361-6633
REPRESENTATION THEORY,1088-4165,0.6,1088-4165
REPRESENTATIONS,0734-6018,0.4,1533-855X
REPRESENTING THE PAST IN THE ART OF THE LONG NINETEENTH CENTURY,n/a,n/a,n/a
REPRODUCTION,1470-1626,3.8,1741-7899
REPRODUCTION AND FERTILITY,n/a,2.1,2633-8386
REPRODUCTION FERTILITY AND DEVELOPMENT,1031-3613,1.9,1448-5990
REPRODUCTION IN DOMESTIC ANIMALS,0936-6768,1.7,1439-0531
REPRODUCTIVE AND DEVELOPMENTAL MEDICINE,2096-2924,0.8,2589-8728
REPRODUCTIVE BIOLOGY,1642-431X,2.1,2300-732X
REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,1477-7827,4.4,1477-7827
REPRODUCTIVE BIOMEDICINE ONLINE,1472-6483,4,1472-6491
REPRODUCTIVE HEALTH,1742-4755,3.4,1742-4755
REPRODUCTIVE MEDICINE AND BIOLOGY,1445-5781,3.4,1447-0578
REPRODUCTIVE SCIENCES,1933-7191,2.9,1933-7205
REPRODUCTIVE TOXICOLOGY,0890-6238,3.3,1873-1708
"REPUBLICAN CITIZENSHIP IN FRENCH COLONIAL PONDICHERRY, 1870-1914",n/a,n/a,n/a
REPUTATION MANAGEMENT ONLINE,n/a,n/a,n/a
REQUIREMENTS ENGINEERING,0947-3602,2.8,1432-010X
"REQUIREMENTS ENGINEERING: FOUNDATION FOR SOFTWARE QUALITY, REFSQ 2022",n/a,n/a,n/a
RES FUTURAE-REVUE D ETUDES SUR LA SCIENCE-FICTION,2264-6949,0.1,2264-6949
RES MOBILIS-INTERNATIONAL RESEARCH JOURNAL OF FURNITURE AND DECORATIVE OBJECTS,2255-2057,0,2255-2057
RES PHILOSOPHICA,2168-9105,0.5,2168-9113
RES PUBLICA-A JOURNAL OF MORAL LEGAL AND POLITICAL PHILOSOPHY,1356-4765,0.7,1572-8692
RES PUBLICA-REVISTA DE FILOSOFIA POLITICA,1576-4184,0.2,1989-6115
RES RHETORICA,2392-3113,0.1,2392-3113
RESEARCH,2096-5168,11,2639-5274
RESEARCH & POLITICS,n/a,2.7,2053-1680
RESEARCH AND PRACTICE FOR PERSONS WITH SEVERE DISABILITIES,1540-7969,2.5,2169-2408
RESEARCH AND PRACTICE IN INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,2329-7018,1.4,2329-7026
RESEARCH AND PRACTICE IN TECHNOLOGY ENHANCED LEARNING,n/a,3.2,1793-7078
RESEARCH AND PRACTICE IN THROMBOSIS AND HAEMOSTASIS,n/a,4.6,2475-0379
RESEARCH AND REPORTS IN NEONATOLOGY,n/a,1.5,1179-9935
RESEARCH AND REPORTS IN TROPICAL MEDICINE,1179-7282,3.1,1179-7282
RESEARCH AND REPORTS IN UROLOGY,2253-2447,1.6,2253-2447
RESEARCH AND REVIEWS IN PARKINSONISM,n/a,1,2624-3733
RESEARCH AND THEORY FOR NURSING PRACTICE,1541-6577,0.6,1945-7286
RESEARCH CHALLENGES IN INFORMATION SCIENCE,n/a,n/a,n/a
RESEARCH ETHICS,1747-0161,1.7,2047-6094
RESEARCH ETHICS FOR ENVIRONMENTAL HEALTH,n/a,n/a,n/a
RESEARCH ETHICS IN HUMAN GEOGRAPHY,n/a,n/a,n/a
RESEARCH EVALUATION,0958-2029,3.3,1471-5449
RESEARCH IN AFRICAN LITERATURES,0034-5210,0.1,1527-2044
RESEARCH IN ASTRONOMY AND ASTROPHYSICS,1674-4527,1.8,2397-6209
RESEARCH IN AUTISM SPECTRUM DISORDERS,1750-9467,2.5,1878-0237
RESEARCH IN CARDIOVASCULAR MEDICINE,2251-9572,0.3,2251-9580
RESEARCH IN COLD AND ARID REGIONS,2097-1583,n/a,2949-7302
RESEARCH IN COMPARATIVE AND INTERNATIONAL EDUCATION,1745-4999,2.1,1745-4999
RESEARCH IN DANCE EDUCATION,1464-7893,1,1470-1111
RESEARCH IN DEVELOPMENTAL DISABILITIES,0891-4222,3.1,1873-3379
RESEARCH IN ECONOMICS,1090-9443,0.6,1090-9451
RESEARCH IN EDUCATION,0034-5237,1.3,2050-4608
RESEARCH IN EDUCATION AND LEARNING INNOVATION ARCHIVES-REALIA,2659-9031,0.6,2659-9031
RESEARCH IN EDUCATIONAL ADMINISTRATION & LEADERSHIP,2564-7261,0.4,2564-7261
RESEARCH IN ENGINEERING DESIGN,0934-9839,3.2,1435-6066
RESEARCH IN GERONTOLOGICAL NURSING,1940-4921,1.6,1938-2464
RESEARCH IN HIGHER EDUCATION,0361-0365,2.1,1573-188X
RESEARCH IN HUMAN DEVELOPMENT,1542-7609,2.4,1542-7617
RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE,0275-5319,6.5,1878-3384
RESEARCH IN LEARNING TECHNOLOGY,2156-7069,2.2,2156-7077
RESEARCH IN MARINE SCIENCES,2538-5542,0.1,2538-2705
RESEARCH IN MATHEMATICS,n/a,n/a,2768-4830
RESEARCH IN MATHEMATICS EDUCATION,1479-4802,1.3,1754-0178
RESEARCH IN MICROBIOLOGY,0923-2508,2.6,1769-7123
RESEARCH IN NONDESTRUCTIVE EVALUATION,0934-9847,1.4,1432-2110
RESEARCH IN NUMBER THEORY,2522-0160,0.8,2363-9555
RESEARCH IN NURSING & HEALTH,0160-6891,2,1098-240X
RESEARCH IN ORGANIZATIONAL BEHAVIOR,0191-3085,n/a,0191-3085
RESEARCH IN PHARMACEUTICAL SCIENCES,1735-5362,2.1,1735-9414
RESEARCH IN PHENOMENOLOGY,0085-5553,0.3,1569-1640
RESEARCH IN POST-COMPULSORY EDUCATION,1359-6748,0.7,1747-5112
RESEARCH IN PSYCHOTHERAPY-PSYCHOPATHOLOGY PROCESS AND OUTCOME,2239-8031,2.7,2239-8031
RESEARCH IN SCIENCE & TECHNOLOGICAL EDUCATION,0263-5143,1.6,1470-1138
RESEARCH IN SCIENCE EDUCATION,0157-244X,2.3,1573-1898
RESEARCH IN SOCIAL & ADMINISTRATIVE PHARMACY,1551-7411,3.9,1934-8150
RESEARCH IN SOCIAL STRATIFICATION AND MOBILITY,0276-5624,5,1878-5654
RESEARCH IN SPORTS MEDICINE,1543-8627,2.4,1543-8635
RESEARCH IN THE HISTORY OF ECONOMIC THOUGHT AND METHODOLOGY,n/a,n/a,n/a
RESEARCH IN THE MATHEMATICAL SCIENCES,2522-0144,1.2,2197-9847
RESEARCH IN THE TEACHING OF ENGLISH,0034-527X,2.2,1943-2348
RESEARCH IN TRANSPORTATION BUSINESS AND MANAGEMENT,2210-5395,4.8,2210-5409
RESEARCH IN TRANSPORTATION ECONOMICS,0739-8859,3.8,1875-7979
RESEARCH IN VETERINARY SCIENCE,0034-5288,2.4,1532-2661
RESEARCH INTEGRITY AND PEER REVIEW,n/a,6.1,2058-8615
RESEARCH JOURNAL OF BIOTECHNOLOGY,2278-4535,0.2,2278-4535
RESEARCH JOURNAL OF PHARMACOGNOSY,2345-4458,1,2345-5977
RESEARCH JOURNAL OF TEXTILE AND APPAREL,1560-6074,1.5,1560-6074
RESEARCH METHODS IN ENGLISH MEDIUM INSTRUCTION,n/a,n/a,n/a
RESEARCH ON AGING,0164-0275,2.6,1552-7573
RESEARCH ON CHEMICAL INTERMEDIATES,0922-6168,3.3,1568-5675
RESEARCH ON CHILD AND ADOLESCENT PSYCHOPATHOLOGY,2730-7166,2.5,2730-7174
RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0835-1813,2.7,1532-7973
RESEARCH ON SOCIAL WORK PRACTICE,1049-7315,1.8,1552-7581
RESEARCH PAPERS IN EDUCATION,0267-1522,2.7,1470-1146
RESEARCH POLICY,0048-7333,7.2,1873-7625
RESEARCH QUARTERLY FOR EXERCISE AND SPORT,0270-1367,2.2,2168-3824
RESEARCH REPORTS IN CLINICAL CARDIOLOGY,1179-8475,0.4,1179-8475
RESEARCH STUDIES IN MUSIC EDUCATION,1321-103X,1.6,1834-5530
RESEARCH SYNTHESIS METHODS,1759-2879,9.8,1759-2887
RESEARCH-TECHNOLOGY MANAGEMENT,0895-6308,2.2,1930-0166
RESEARCHING GENDER-BASED VIOLENCE,n/a,n/a,n/a
RESETTING THE ORIGINS OF CHRISTIANITY,n/a,n/a,n/a
RESHAPING CAPITALISM IN WEIMAR AND NAZI GERMANY,n/a,n/a,n/a
RESIDENTIAL TREATMENT FOR CHILDREN & YOUTH,0886-571X,1.2,1541-0358
"RESILIENCE, AUTHENTICITY, AND DIGITAL HERITAGE TOURISM",n/a,n/a,n/a
"RESIST, ORGANIZE, BUILD",n/a,n/a,n/a
RESISTANCE IN THE ERA OF NATIONALISMS,n/a,n/a,n/a
RESISTING THE BACKLASH,n/a,n/a,n/a
RESONANCE-JOURNAL OF SCIENCE EDUCATION,0971-8044,0.5,0973-712X
RESONANCIAS,0717-3474,0.1,0719-5702
RESOUNDING TAIWAN,n/a,n/a,n/a
RESOURCE AND ENERGY ECONOMICS,0928-7655,2.9,1873-0221
RESOURCE GEOLOGY,1344-1698,1.4,1751-3928
"RESOURCE-EFFICIENT MEDICAL IMAGE ANALYSIS, REMIA 2022",n/a,n/a,n/a
RESOURCES CONSERVATION AND RECYCLING,0921-3449,13.2,1879-0658
RESOURCES POLICY,0301-4207,10.2,1873-7641
RESOURCES-BASEL,n/a,3.3,2079-9276
RESPIRATION,0025-7931,3.7,1423-0356
RESPIRATORY CARE,0020-1324,2.5,1943-3654
RESPIRATORY INVESTIGATION,2212-5345,3.1,2212-5353
RESPIRATORY MEDICINE,0954-6111,4.3,1532-3064
RESPIRATORY MEDICINE AND RESEARCH,n/a,2.3,2590-0412
RESPIRATORY MEDICINE CASE REPORTS,2213-0071,1.1,2213-0071
RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,1569-9048,2.3,1878-1519
RESPIRATORY RESEARCH,1465-993X,5.8,1465-993X
RESPIROLOGY,1323-7799,6.9,1440-1843
RESPIROLOGY CASE REPORTS,2051-3380,0.8,2051-3380
RESPONDING TO MASS ATROCITIES IN AFRICA,n/a,n/a,n/a
RESTAURATOR-INTERNATIONAL JOURNAL FOR THE PRESERVATION OF LIBRARY AND ARCHIVAL MATERIAL,0034-5806,0.4,1865-8431
RESTORATION ECOLOGY,1061-2971,3.2,1526-100X
RESTORATIVE NEUROLOGY AND NEUROSCIENCE,0922-6028,2.8,1878-3627
"RESTORING SOUL, PASSION, AND PURPOSE IN TEACHER EDUCATION",n/a,n/a,n/a
RESULTS IN APPLIED MATHEMATICS,2590-0374,2,2590-0374
RESULTS IN CHEMISTRY,2211-7156,2.3,2211-7156
RESULTS IN ENGINEERING,2590-1230,5,2590-1230
RESULTS IN MATHEMATICS,1422-6383,2.2,1420-9012
RESULTS IN PHYSICS,2211-3797,5.3,2211-3797
RESUSCITATION,0300-9572,6.5,1873-1570
RESUSCITATION PLUS,2666-5204,2.4,2666-5204
RETAIL AND MARKETING REVIEW,2708-3209,n/a,2708-3209
RETAIL INEQUALITY,n/a,n/a,n/a
RETELLING TIME: ALTERNATIVE TEMPORALITIES FROM PREMODERN SOUTH ASIA,n/a,n/a,n/a
RETHINKING AUTHORITY IN CHINA'S BORDER REGIME,n/a,n/a,n/a
RETHINKING COPYRIGHT FOR SUSTAINABLE HUMAN DEVELOPMENT,n/a,n/a,n/a
RETHINKING HISTORY,1364-2529,0.6,1470-1154
RETHINKING LIFE,n/a,n/a,n/a
RETHINKING MARXISM-A JOURNAL OF ECONOMICS CULTURE & SOCIETY,0893-5696,0.5,1475-8059
RETHINKING THE INKA,n/a,n/a,n/a
RETHINKING THE ROMAN CITY,n/a,n/a,n/a
RETHINKING ZAPOTEC TIME,n/a,n/a,n/a
RETI MEDIEVALI RIVISTA,1593-2214,0.2,n/a
RETI SAPERI LINGUAGGI-ITALIAN JOURNAL OF COGNITIVE SCIENCES,1826-8889,0.4,2279-7777
RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,0275-004X,3.3,1539-2864
RETORNADOS FROM THE PORTUGUESE COLONIES IN AFRICA,n/a,n/a,n/a
RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION,1579-1726,1.3,1988-2041
RETOS-REVISTA DE CIENCIAS DE LA ADMINISTRACION Y ECONOMIA,1390-6291,0.9,1390-8618
RETRACING THE HISTORY OF LITERARY TRANSLATION IN POLAND,n/a,n/a,n/a
RETROVIROLOGY,1742-4690,3.3,1742-4690
REUMATISMO,0048-7449,1.4,2240-2683
REUMATOLOGIA CLINICA,1699-258X,1.5,1885-1398
REUNIR-REVISTA DE ADMINISTRACAO CONTABILIDADE E SUSTENTABILIDADE,2237-3667,0.3,2237-3667
REUSE AND SOFTWARE QUALITY (ICSR 2022),n/a,n/a,n/a
REV RENE,1517-3852,0.5,2175-6783
REVELETEO-REVISTA ELECTRONICA ESPACO TEOLOGICO,2177-952X,0,2177-952X
REVELL-REVISTA DE ESTUDOS LITERARIOS DA UEMS,2179-4456,0,2179-4456
REVER-REVISTA DE ESTUDOS DA RELIGIAO,1677-1222,0.1,1677-1222
REVERSE SUBSIDIES IN GLOBAL MONOPSONY CAPITALISM,n/a,n/a,n/a
REVERSIBLE COMPUTATION,n/a,n/a,n/a
REVESCO-REVISTA DE ESTUDIOS COOPERATIVOS,1885-8031,1.1,1135-6618
REVIEW & EXPOSITOR,0034-6373,0.1,2052-9449
REVIEW JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,2195-7177,3.8,2195-7185
REVIEW OF ACCOUNTING AND FINANCE,1475-7702,2.4,1758-7700
REVIEW OF ACCOUNTING STUDIES,1380-6653,4.2,1573-7136
REVIEW OF AFRICAN POLITICAL ECONOMY,0305-6244,1.3,1740-1720
REVIEW OF AGRARIAN STUDIES,2249-4405,1.1,2248-9002
REVIEW OF ASSET PRICING STUDIES,2045-9920,13.1,2045-9939
REVIEW OF AUSTRIAN ECONOMICS,0889-3047,0.7,1573-7128
REVIEW OF BEHAVIORAL ECONOMICS,2326-6198,0.6,2326-6201
REVIEW OF BEHAVIORAL FINANCE,1940-5979,2,1940-5987
REVIEW OF BUSINESS,0034-6454,0.8,0034-6454
REVIEW OF CENTRAL AND EAST EUROPEAN LAW,0925-9880,0.2,n/a
REVIEW OF COGNITIVE LINGUISTICS,1877-9751,0.7,1877-976X
REVIEW OF COMMUNICATION RESEARCH,2255-4165,2.5,2255-4165
REVIEW OF CORPORATE FINANCE STUDIES,2046-9128,11.3,2046-9136
REVIEW OF DERIVATIVES RESEARCH,1380-6645,0.8,1573-7144
REVIEW OF DEVELOPMENT ECONOMICS,1363-6669,1.6,1467-9361
REVIEW OF DEVELOPMENT FINANCE,1879-9337,0.6,1879-9337
REVIEW OF ECONOMIC ANALYSIS,1973-3909,0.5,1973-3909
REVIEW OF ECONOMIC DESIGN,1434-4742,0.7,1434-4750
REVIEW OF ECONOMIC DYNAMICS,1094-2025,2,1096-6099
REVIEW OF ECONOMIC PERSPECTIVES,1213-2446,0.7,1804-1663
REVIEW OF ECONOMIC STUDIES,0034-6527,5.8,1467-937X
REVIEW OF ECONOMICS AND POLITICAL SCIENCE,2356-9980,1.6,2631-3561
REVIEW OF ECONOMICS AND STATISTICS,0034-6535,8,1530-9142
REVIEW OF ECONOMICS OF THE HOUSEHOLD,1569-5239,5.1,1573-7152
REVIEW OF EDUCATION,2049-6613,2.4,2049-6613
REVIEW OF EDUCATION PEDAGOGY AND CULTURAL STUDIES,1071-4413,0.5,1556-3022
REVIEW OF EDUCATIONAL RESEARCH,0034-6543,11.2,1935-1046
REVIEW OF ENGLISH STUDIES,0034-6551,1.2,1471-6968
REVIEW OF ENVIRONMENTAL ECONOMICS AND POLICY,1750-6816,5.4,1750-6824
REVIEW OF EUROPEAN AND COMPARATIVE LAW,n/a,0.1,2545-384X
REVIEW OF EUROPEAN COMPARATIVE & INTERNATIONAL ENVIRONMENTAL LAW,2050-0386,2.3,2050-0394
REVIEW OF FAITH & INTERNATIONAL AFFAIRS,1557-0274,0.6,1931-7743
REVIEW OF FINANCE,1572-3097,4.4,1573-692X
REVIEW OF FINANCIAL ECONOMICS,1058-3300,1.2,1873-5924
REVIEW OF FINANCIAL STUDIES,0893-9454,8.2,1465-7368
REVIEW OF GENERAL PSYCHOLOGY,1089-2680,4.2,1939-1552
REVIEW OF HIGHER EDUCATION,0162-5748,1.8,1090-7009
REVIEW OF INCOME AND WEALTH,0034-6586,2,1475-4991
REVIEW OF INDUSTRIAL ORGANIZATION,0889-938X,1.1,1573-7160
REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,2059-6014,3.1,1758-8529
REVIEW OF INTERNATIONAL ECONOMICS,0965-7576,1,1467-9396
REVIEW OF INTERNATIONAL ORGANIZATIONS,1559-7431,3.9,1559-744X
REVIEW OF INTERNATIONAL POLITICAL ECONOMY,0969-2290,4.3,1466-4526
REVIEW OF INTERNATIONAL STUDIES,0260-2105,3,1469-9044
REVIEW OF KEYNESIAN ECONOMICS,2049-5323,1.6,2049-5331
REVIEW OF KOREAN STUDIES,1229-0076,0.1,1229-0076
REVIEW OF LAW & ECONOMICS,2194-6000,0.3,1555-5879
REVIEW OF MANAGERIAL SCIENCE,1863-6683,5.5,1863-6691
REVIEW OF METAPHYSICS,0034-6632,0.3,2154-1302
REVIEW OF MIDDLE EAST STUDIES,2151-3481,0.1,2329-3225
REVIEW OF NETWORK ECONOMICS,2194-5993,0.7,1446-9022
REVIEW OF PACIFIC BASIN FINANCIAL MARKETS AND POLICIES,0219-0915,0.9,1793-6705
REVIEW OF PALAEOBOTANY AND PALYNOLOGY,0034-6667,1.9,1879-0615
REVIEW OF PHILOSOPHY AND PSYCHOLOGY,1878-5158,2,1878-5166
REVIEW OF POLICY RESEARCH,1541-132X,2.1,1541-1338
REVIEW OF POLITICAL ECONOMY,0953-8259,1.5,1465-3982
REVIEW OF PUBLIC PERSONNEL ADMINISTRATION,0734-371X,3.9,1552-759X
REVIEW OF QUANTITATIVE FINANCE AND ACCOUNTING,0924-865X,1.7,1573-7179
REVIEW OF RABBINIC JUDAISM,1568-4857,0.2,1570-0704
REVIEW OF RADICAL POLITICAL ECONOMICS,0486-6134,1.3,1552-8502
REVIEW OF REGIONAL RESEARCH-JAHRBUCH FUR REGIONALWISSENSCHAFT,0173-7600,1.5,1613-9836
REVIEW OF REGIONAL STUDIES,0048-749X,0.9,1553-0892
REVIEW OF RELIGION AND CHINESE SOCIETY,2214-3947,0.9,2214-3955
REVIEW OF RELIGIOUS RESEARCH,0034-673X,1.5,2211-4866
REVIEW OF RESEARCH IN EDUCATION,0091-732X,6.4,1935-1038
REVIEW OF SCIENTIFIC INSTRUMENTS,0034-6748,1.6,1089-7623
REVIEW OF SOCIAL ECONOMY,0034-6764,1,1470-1162
REVIEW OF SOCIONETWORK STRATEGIES,2523-3173,1.3,1867-3236
REVIEW OF SYMBOLIC LOGIC,1755-0203,0.6,1755-0211
REVIEW OF WORLD ECONOMICS,1610-2878,1.7,1610-2886
REVIEW-LITERATURE AND ARTS OF THE AMERICAS,0890-5762,2.1,1743-0666
REVIEWS AND RESEARCH IN MEDICAL MICROBIOLOGY,2770-3150,n/a,n/a
REVIEWS IN AMERICAN HISTORY,0048-7511,0.1,1080-6628
REVIEWS IN ANALYTICAL CHEMISTRY,0793-0135,4.3,2191-0189
REVIEWS IN ANTHROPOLOGY,0093-8157,0.3,1556-3014
REVIEWS IN AQUACULTURE,1753-5123,10.4,1753-5131
REVIEWS IN CARDIOVASCULAR MEDICINE,1530-6550,2.7,2153-8174
REVIEWS IN CHEMICAL ENGINEERING,0167-8299,4.7,2191-0235
REVIEWS IN COMPUTATIONAL CHEMISTRY,n/a,n/a,n/a
REVIEWS IN ENDOCRINE & METABOLIC DISORDERS,1389-9155,8.2,1573-2606
REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY,1569-1705,14.4,1572-9826
REVIEWS IN FISH BIOLOGY AND FISHERIES,0960-3166,6.2,1573-5184
REVIEWS IN FISHERIES SCIENCE & AQUACULTURE,2330-8249,11.5,2330-8257
REVIEWS IN INORGANIC CHEMISTRY,0193-4929,4.1,2191-0227
REVIEWS IN MATHEMATICAL PHYSICS,0129-055X,1.8,1793-6659
REVIEWS IN MEDICAL VIROLOGY,1052-9276,11.1,1099-1654
REVIEWS IN THE NEUROSCIENCES,0334-1763,4.1,2191-0200
REVIEWS OF ADHESION AND ADHESIVES,2168-0965,3.5,2168-0973
REVIEWS OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,0179-5953,6,2197-6554
REVIEWS OF GEOPHYSICS,8755-1209,25.2,1944-9208
REVIEWS OF MODERN PHYSICS,0034-6861,44.1,1539-0756
REVIEWS ON ADVANCED MATERIALS SCIENCE,1606-5131,3.6,1605-8127
REVIEWS ON ENVIRONMENTAL HEALTH,0048-7554,3.9,2191-0308
REVIEWS ON RECENT CLINICAL TRIALS,1574-8871,1.9,1876-1038
REVIJA ZA KRIMINALISTIKO IN KRIMINOLOGIJO,0034-690X,0.2,n/a
REVIJA ZA SOCIJALNU POLITIKU,1330-2965,0.2,1845-6014
REVISITING MODERNITY AND THE HOLOCAUST,n/a,n/a,n/a
REVISITING THE PAST IN MUSEUMS AND AT HISTORIC SITES,n/a,n/a,n/a
REVISTA 180,0718-2309,0.2,0718-2309
REVISTA ACADEMICA DA FACULDADE DE DIREITO DO RECIFE,1980-3087,0,2448-2307
REVISTA ADMINISTRACAO EM DIALOGO,2178-0080,0.1,2178-0080
REVISTA AGROGEOAMBIENTAL,1984-428X,0.1,2316-1817
REVISTA AMBIENTE CONTABIL,2176-9036,0.2,2176-9036
REVISTA ANDINA DE ESTUDIOS POLITICOS,2221-4135,0.1,2221-4135
REVISTA ARGENTINA DE CIENCIAS DEL COMPORTAMIENTO,1852-4206,0.5,1852-4206
REVISTA ARGENTINA DE HISTORIOGRAFIA LINGUISTICA,1852-1495,0.1,1852-1495
REVISTA ARGENTINA DE MICROBIOLOGIA,0325-7541,1.9,1851-7617
REVISTA ARTEMIS,2316-5251,0,1807-8214
REVISTA ARVORE,0100-6762,0.5,1806-9088
REVISTA BIBLICA,0034-7078,0,2683-7153
REVISTA BIO CIENCIAS,2007-3380,0.5,2007-3380
REVISTA BOLIVIANA DE DERECHO,2070-8157,0.1,2070-8157
REVISTA BRASILEIRA DE CIENCIA DO SOLO,0100-0683,1.7,1806-9657
REVISTA BRASILEIRA DE CIENCIAS AGRARIAS-AGRARIA,1981-1160,0.6,1981-0997
REVISTA BRASILEIRA DE COMPUTACAO APLICADA,2176-6649,0.2,2176-6649
REVISTA BRASILEIRA DE DIREITO,1807-1228,n/a,2238-0604
REVISTA BRASILEIRA DE DIREITO PROCESSUAL PENAL,2359-3881,0.3,2525-510X
REVISTA BRASILEIRA DE EDUCACAO DO CAMPO-BRAZILIAN JOURNAL OF RURAL EDUCATION,2525-4863,0.3,2525-4863
REVISTA BRASILEIRA DE ENFERMAGEM,0034-7167,1.3,1984-0446
REVISTA BRASILEIRA DE ENGENHARIA AGRICOLA E AMBIENTAL,1415-4366,1.2,1807-1929
REVISTA BRASILEIRA DE ENTOMOLOGIA,0085-5626,0.8,1806-9665
REVISTA BRASILEIRA DE ESTUDOS POLITICOS,0034-7191,0.3,2359-5736
REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY,0102-695X,1.6,1981-528X
REVISTA BRASILEIRA DE FRUTICULTURA,0100-2945,1,1806-9967
REVISTA BRASILEIRA DE FUTSAL E FUTEBOL,1984-4956,0.1,1984-4956
REVISTA BRASILEIRA DE GEOMORFOLOGIA,1519-1540,0.5,2236-5664
REVISTA BRASILEIRA DE GINECOLOGIA E OBSTETRICIA,0100-7203,1.2,1806-9339
REVISTA BRASILEIRA DE HISTORIA,0102-0188,0.3,n/a
REVISTA BRASILEIRA DE HISTORIA & CIENCIAS SOCIAIS,2175-3423,0,2175-3423
REVISTA BRASILEIRA DE INOVACAO,1677-2504,0.3,2178-2822
REVISTA BRASILEIRA DE MARKETING,2177-5184,0.2,2177-5184
REVISTA BRASILEIRA DE MEDICINA DO ESPORTE,1517-8692,n/a,1806-9940
REVISTA BRASILEIRA DE PALEONTOLOGIA,1519-7530,0.7,2236-1715
REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,0103-846X,1.3,1984-2961
REVISTA BRASILEIRA DE PESQUISA EM TURISMO,n/a,0.9,1982-6125
REVISTA BRASILEIRA DE POLITICA INTERNACIONAL,0034-7329,1.2,1983-3121
REVISTA BRASILEIRA DE ZOOTECNIA-BRAZILIAN JOURNAL OF ANIMAL SCIENCE,1516-3598,1,1806-9290
REVISTA CAATINGA,0100-316X,0.9,1983-2125
REVISTA CATALANA DE DRET PUBLIC,1885-5709,0.3,1885-8252
REVISTA CES DERECHO,2145-7719,0.1,2145-7719
REVISTA CES PSICOLOGIA,2011-3080,0.4,2011-3080
REVISTA CHAPINGO SERIE CIENCIAS FORESTALES Y DEL AMBIENTE,2007-3828,0.6,2007-4018
REVISTA CHILENA DE DERECHO,0718-3437,0.3,0718-3437
REVISTA CHILENA DE DERECHO Y TECNOLOGIA,0719-2576,0.5,0719-2584
REVISTA CHILENA DE ESTUDIOS MEDIEVALES,0719-2215,0,0719-689X
REVISTA CHILENA DE HISTORIA NATURAL,0716-078X,2.2,0717-6317
REVISTA CHILENA DE INFECTOLOGIA,0716-1018,0.5,0717-6341
